調査年月日,現状判断,分野,地区,業種,理由
2024-04-01,やや悪くなっている,家計,津軽,コンビニ,降雪量が少なかったため、昨年より売り上げが減少しています。
2024-04-01,やや悪くなっている,家計,津軽,都市型ホテル,ホテルの宿泊稼働率の低下。
2024-04-01,やや悪くなっている,家計,津軽,⾐料専門店,高額商品が売れない。
2024-04-01,やや悪くなっている,家計,県南,観光名所等,3か⽉前と比較すると、客⼊数、売上共に減少している。
2024-04-01,やや悪くなっている,家計,県南,美容院,来店頻度がかなり悪くなっています。特に毎⽇の生活費についての心配の言葉を多く⽿にします。
2024-04-01,変わらない,雇用,津軽,⼈材派遣,相変わらず物価上昇が止まらない。一方、給与等所得収⼊は微増にとどまり実質収⼊減。この状況では景気が良くなるはずもない。
2024-04-01,やや悪くなっている,家計,県南,⾐料専門店,物価上昇。食料品、サービス含め賃⾦アップは特に地方には波及されていない。
2024-04-01,やや悪くなっている,企業,東青,経営コンサルタント,食料品関係では、国際市場の値下がりによる原材料価格の下落や価格転嫁による収益の上昇があるが、宿泊業・飲食サービス業は観光客の大幅な落ち込みがあること、消費者の節約志向の高まり、コロナの緩和による衛生用品の需要減少により卸売業は収益減少傾向にあるため、全体的にみると景気は３ヶ⽉前と比べて悪化してる。
2024-04-01,やや悪くなっている,企業,東青,食料品製造,この度の某サプリメントの健康被害から当該⾊素を使用した商品も影響が出始めている。確認や今後の使用に関して正しい情報がきちんと伝わることを切に願います。
2024-04-01,やや悪くなっている,企業,県南,食料品製造,物価は上がっているのに実質賃⾦が上がっていない。
2024-04-01,やや悪くなっている,雇用,県南,⼈材派遣,現状、お取引のある地元中小零細企業のお客さまは、昨今の原材料・物価・エネルギーや⼈件費の高騰、更に各種法令改定や労働⼒不足等に伴い厳しい経営状態にあるが、大⼿企業とは違い未だに打開策を⾒出していない業種業界が多い。そしてその課題の改善・解決までは、しばらく時間がかかると思うから。また、私ども⼈材派遣・⼈材紹介業としては、それに伴う大⼿企業と地元中小零細企業との労働条件・求⼈内容（採用時の待遇や昇給・賞与を含めた将来の展望、福利厚生や社内制度）の格差を、これまで以上に目にする様になってきている。
2024-04-01,悪くなっている,家計,県南,レストラン,4⽉に⼊り、急激に静かになりました。平⽇は出張のお客様でなんとか売り上げがありますが、週末街がガランとしています。
2024-04-01,悪くなっている,雇用,東青,求⼈情報誌,求⼈情報を⾒ていると、最低賃⾦改定による賃⾦の上昇は⾒られるが、それ以外（業績好調など）の理由でベースアップしている企業はほんの僅かだな、との印象を受ける。対して数年前から続いている、生活に必要なあらゆる物品の値上がりが、現在もなお止まらない（この先も止まりそうもない）値上がりの要因が原料・輸⼊コストの増大によるものではなく、企業の利益増大に結びつくものに転換されない限り給与に反映されることはなく、消費拡大には繋がらない。こういったことを考えると、現時点で景気が上昇しているとは感じ難い。
2024-04-01,良くなっている,家計,東青,観光名所等,国内外問わず来館者数が増加しているから。
2024-04-01,やや悪くなっている,家計,下北,百貨店・スーパー,賃上げムードより現状に即影響を及ぼす一連の値上げで消費活動が少々鈍化。
2024-04-01,変わらない,家計,県南,百貨店・スーパー,3ヶ⽉前と比較しても客単価に変化が⾒られない。一品単価は、価格上昇により上がっているが、買上点数はむしろ減っている。
2024-04-01,変わらない,雇用,東青,新聞社求⼈広告,物価、燃料価格の高止まり。物価上昇に⾒合う賃⾦上昇もなく、消費が停滞している。
2024-04-01,変わらない,企業,県南,電気機械製造,世の中で起こっている戦争や粉争、電気自動⾞化の停滞と中国経済の停滞で3ヶ⽉前に比べて大きな変化は⾒られません。国内経済も、賃⾦を上げても社会保険料も上がってしまうため、⼿取りが増えず気持ちが上がらないせいか消費意欲も上がっていない。
2024-04-01,変わらない,家計,県南,タクシー,コロナウイルス感染症が5類感染症移⾏後は、経済もゆるやかな回復基調の傾向は⾒られるが、物価の高騰、円安など、さまざまな要因から、将来の不安など、消費⾏動を抑制しているような感じがしている。ここ数カ⽉を比較しても、売上も前年同様もしくは前年割れの状況が続く。
2024-04-01,変わらない,家計,県南,一般飲食店,現実、昨比は横ばいで中々コロナ以前の状態には戻らない。それに並⾏して、⼈不足で縮小せざる得ない状態が続いています。飲食全体の問題で出⼝が⾒えない現状です。
2024-04-01,変わらない,家計,県南,卸売業,規模の大きい飲食店やホテルは売り上げが伸びているが、小さい居酒屋やスナックはあまり景気が良くないため。
2024-04-01,変わらない,家計,県南,コンビニ,給料も物価も3ヶ⽉前とは変わっていないと思います。
2024-04-01,変わらない,家計,県南,商店街,特に良いニュースも悪いニュースもないから。
